     MC_step       U_adim       M_adim
        1883  -0.1352E+04   0.1438E+00
        1884  -0.1228E+04   0.1113E+00
        1885  -0.1196E+04   0.7625E-01
        1886  -0.1116E+04   0.2625E-01
        1887  -0.1148E+04   0.3875E-01
        1888  -0.1200E+04   0.9875E-01
        1889  -0.1216E+04   0.1525E+00
        1890  -0.1344E+04   0.1263E+00
        1891  -0.1276E+04   0.1313E+00
        1892  -0.1332E+04   0.1250E+00
        1893  -0.1324E+04   0.9750E-01
        1894  -0.1268E+04   0.1438E+00
        1895  -0.1344E+04   0.9375E-01
        1896  -0.1248E+04   0.6625E-01
        1897  -0.1240E+04   0.7125E-01
        1898  -0.1200E+04   0.8625E-01
        1899  -0.1228E+04   0.8625E-01
        1900  -0.1128E+04   0.4750E-01
        1901  -0.1204E+04   0.6625E-01
        1902  -0.1172E+04   0.4500E-01
        1903  -0.1152E+04   0.1500E-01
        1904  -0.1172E+04   0.2375E-01
        1905  -0.1116E+04   0.2875E-01
        1906  -0.1224E+04   0.1875E-01
        1907  -0.1352E+04   0.1750E-01
        1908  -0.1364E+04   0.7500E-02
        1909  -0.1204E+04   0.3500E-01
        1910  -0.1212E+04   0.5500E-01
        1911  -0.1328E+04   0.1138E+00
        1912  -0.1224E+04   0.1650E+00
        1913  -0.1312E+04   0.1263E+00
        1914  -0.1396E+04   0.1025E+00
        1915  -0.1340E+04   0.1138E+00
        1916  -0.1352E+04   0.1225E+00
        1917  -0.1240E+04   0.1188E+00
        1918  -0.1284E+04   0.1225E+00
        1919  -0.1300E+04   0.7125E-01
        1920  -0.1204E+04   0.6125E-01
        1921  -0.1176E+04   0.2250E-01
        1922  -0.1264E+04   0.4750E-01
        1923  -0.1348E+04   0.2250E-01
        1924  -0.1368E+04   0.3500E-01
        1925  -0.1128E+04   0.3625E-01
        1926  -0.1328E+04   0.5500E-01
        1927  -0.1244E+04   0.5375E-01
        1928  -0.1248E+04   0.6375E-01
        1929  -0.1180E+04   0.7875E-01
        1930  -0.1168E+04   0.8625E-01
        1931  -0.1272E+04   0.1338E+00
        1932  -0.1188E+04   0.1200E+00
        1933  -0.1240E+04   0.5500E-01
        1934  -0.1244E+04   0.1025E+00
        1935  -0.1184E+04   0.2875E-01
        1936  -0.1280E+04   0.3875E-01
        1937  -0.1216E+04   0.3500E-01
        1938  -0.1184E+04   0.3750E-02
        1939  -0.1180E+04   0.1625E-01
        1940  -0.1132E+04   0.5000E-01
        1941  -0.1108E+04   0.2000E-01
        1942  -0.1024E+04   0.1625E-01
        1943  -0.1044E+04   0.2750E-01
        1944  -0.1212E+04   0.5750E-01
        1945  -0.1116E+04   0.5625E-01
        1946  -0.1104E+04   0.4500E-01
        1947  -0.1112E+04   0.6250E-02
        1948  -0.1292E+04   0.5250E-01
        1949  -0.1304E+04   0.7875E-01
        1950  -0.1276E+04   0.7250E-01
        1951  -0.1184E+04   0.7250E-01
        1952  -0.1140E+04   0.8250E-01
        1953  -0.1260E+04   0.1050E+00
        1954  -0.1248E+04   0.9625E-01
        1955  -0.1128E+04   0.5250E-01
        1956  -0.1316E+04   0.1250E-01
        1957  -0.1232E+04   0.1750E-01
        1958  -0.1176E+04   0.3750E-01
        1959  -0.1240E+04   0.3500E-01
        1960  -0.1312E+04   0.4250E-01
        1961  -0.1196E+04   0.4625E-01
        1962  -0.1360E+04   0.8250E-01
        1963  -0.1360E+04   0.7875E-01
        1964  -0.1296E+04   0.5750E-01
        1965  -0.1332E+04   0.1025E+00
        1966  -0.1152E+04   0.1150E+00
        1967  -0.1324E+04   0.1363E+00
        1968  -0.1220E+04   0.1450E+00
        1969  -0.1220E+04   0.1487E+00
        1970  -0.1212E+04   0.1638E+00
        1971  -0.1276E+04   0.1738E+00
        1972  -0.1300E+04   0.1462E+00
        1973  -0.1252E+04   0.1837E+00
        1974  -0.1316E+04   0.2475E+00
        1975  -0.1304E+04   0.2063E+00
        1976  -0.1256E+04   0.2200E+00
        1977  -0.1156E+04   0.1750E+00
        1978  -0.1300E+04   0.2263E+00
        1979  -0.1380E+04   0.2125E+00
        1980  -0.1316E+04   0.2013E+00
        1981  -0.1380E+04   0.1663E+00
        1982  -0.1196E+04   0.9875E-01
        1983  -0.1236E+04   0.9125E-01
        1984  -0.1308E+04   0.8750E-01
        1985  -0.1276E+04   0.6250E-02
        1986  -0.1304E+04   0.2500E-02
        1987  -0.1228E+04   0.1375E-01
        1988  -0.1232E+04   0.1875E-01
        1989  -0.1236E+04   0.3250E-01
        1990  -0.1308E+04   0.4625E-01
        1991  -0.1424E+04   0.6125E-01
        1992  -0.1220E+04   0.1500E-01
        1993  -0.1144E+04   0.4750E-01
        1994  -0.1180E+04   0.3875E-01
        1995  -0.1304E+04   0.8000E-01
        1996  -0.1224E+04   0.5500E-01
        1997  -0.1132E+04   0.7750E-01
        1998  -0.1180E+04   0.1050E+00
        1999  -0.1132E+04   0.7750E-01
        2000  -0.1188E+04   0.2125E-01
        2001  -0.1076E+04   0.1500E-01
        2002  -0.1072E+04   0.2500E-01
        2003  -0.1160E+04   0.7500E-02
        2004  -0.1140E+04   0.1500E-01
        2005  -0.1100E+04   0.1250E-01
        2006  -0.1088E+04   0.1125E-01
        2007  -0.1180E+04   0.2000E-01
        2008  -0.1176E+04   0.0000E+00
        2009  -0.1196E+04   0.2250E-01
        2010  -0.1116E+04   0.3250E-01
        2011  -0.1228E+04   0.2750E-01
        2012  -0.1244E+04   0.4000E-01
        2013  -0.1100E+04   0.4750E-01
        2014  -0.1100E+04   0.4875E-01
        2015  -0.1156E+04   0.2375E-01
        2016  -0.1176E+04   0.1625E-01
        2017  -0.1200E+04   0.4500E-01
        2018  -0.1144E+04   0.1750E-01
        2019  -0.1152E+04   0.1000E-01
        2020  -0.1096E+04   0.0000E+00
        2021  -0.1180E+04   0.7625E-01
        2022  -0.1220E+04   0.6625E-01
        2023  -0.1220E+04   0.6500E-01
        2024  -0.1248E+04   0.4625E-01
        2025  -0.1164E+04   0.5625E-01
        2026  -0.1196E+04   0.7375E-01
        2027  -0.1224E+04   0.3750E-01
        2028  -0.1108E+04   0.8750E-02
        2029  -0.1084E+04   0.1875E-01
        2030  -0.1168E+04   0.1250E-01
        2031  -0.1132E+04   0.2000E-01
        2032  -0.1208E+04   0.4500E-01
        2033  -0.1200E+04   0.1000E-01
        2034  -0.1128E+04   0.1750E-01
        2035  -0.1164E+04   0.0000E+00
        2036  -0.1120E+04   0.0000E+00
        2037  -0.1160E+04   0.3375E-01
        2038  -0.1172E+04   0.1375E-01
        2039  -0.1192E+04   0.1750E-01
        2040  -0.1192E+04   0.1250E-02
        2041  -0.1212E+04   0.2625E-01
        2042  -0.1228E+04   0.3250E-01
        2043  -0.1180E+04   0.8750E-02
        2044  -0.1148E+04   0.5125E-01
        2045  -0.1168E+04   0.6500E-01
        2046  -0.1232E+04   0.9875E-01
        2047  -0.1236E+04   0.4500E-01
        2048  -0.1196E+04   0.3750E-01
        2049  -0.1060E+04   0.9250E-01
        2050  -0.1116E+04   0.4750E-01
        2051  -0.1220E+04   0.4125E-01
        2052  -0.1240E+04   0.7625E-01
        2053  -0.1292E+04   0.4625E-01
        2054  -0.1252E+04   0.5000E-01
        2055  -0.1208E+04   0.1625E-01
        2056  -0.1228E+04   0.5875E-01
        2057  -0.1348E+04   0.2500E-01
        2058  -0.1304E+04   0.1250E-02
        2059  -0.1236E+04   0.3875E-01
        2060  -0.1256E+04   0.4625E-01
        2061  -0.1296E+04   0.9125E-01
        2062  -0.1324E+04   0.8750E-02
        2063  -0.1264E+04   0.4125E-01
        2064  -0.1208E+04   0.5000E-02
        2065  -0.1180E+04   0.1125E-01
        2066  -0.1216E+04   0.3125E-01
        2067  -0.1176E+04   0.1125E-01
        2068  -0.1188E+04   0.3125E-01
        2069  -0.1276E+04   0.2250E-01
        2070  -0.1184E+04   0.2500E-01
        2071  -0.1116E+04   0.7250E-01
        2072  -0.1264E+04   0.4750E-01
        2073  -0.1272E+04   0.6250E-01
        2074  -0.1304E+04   0.5375E-01
        2075  -0.1156E+04   0.5125E-01
        2076  -0.1100E+04   0.3000E-01
        2077  -0.1192E+04   0.2875E-01
        2078  -0.1252E+04   0.3000E-01
        2079  -0.1348E+04   0.3750E-02
        2080  -0.1272E+04   0.7500E-02
        2081  -0.1312E+04   0.2125E-01
        2082  -0.1336E+04   0.3500E-01
        2083  -0.1296E+04   0.6750E-01
        2084  -0.1316E+04   0.3625E-01
        2085  -0.1244E+04   0.2500E-02
        2086  -0.1200E+04   0.3625E-01
        2087  -0.1248E+04   0.7500E-01
        2088  -0.1224E+04   0.6125E-01
        2089  -0.1308E+04   0.8750E-02
        2090  -0.1048E+04   0.4375E-01
        2091  -0.1124E+04   0.2375E-01
        2092  -0.1080E+04   0.6250E-02
        2093  -0.1188E+04   0.1625E-01
        2094  -0.1276E+04   0.3750E-02
        2095  -0.1084E+04   0.3375E-01
        2096  -0.1288E+04   0.5375E-01
        2097  -0.1340E+04   0.9500E-01
        2098  -0.1260E+04   0.7000E-01
        2099  -0.1212E+04   0.3750E-02
        2100  -0.1212E+04   0.5250E-01
        2101  -0.1320E+04   0.9000E-01
        2102  -0.1308E+04   0.8500E-01
        2103  -0.1280E+04   0.8750E-01
        2104  -0.1284E+04   0.1163E+00
        2105  -0.1348E+04   0.1875E+00
        2106  -0.1300E+04   0.1363E+00
        2107  -0.1288E+04   0.1888E+00
        2108  -0.1236E+04   0.1537E+00
        2109  -0.1256E+04   0.1512E+00
        2110  -0.1272E+04   0.1800E+00
        2111  -0.1152E+04   0.1375E+00
        2112  -0.1044E+04   0.1087E+00
        2113  -0.1184E+04   0.1188E+00
        2114  -0.1232E+04   0.1575E+00
        2115  -0.1144E+04   0.1338E+00
        2116  -0.1152E+04   0.1150E+00
        2117  -0.1120E+04   0.6500E-01
        2118  -0.1308E+04   0.7875E-01
        2119  -0.1224E+04   0.1175E+00
        2120  -0.1252E+04   0.1263E+00
        2121  -0.1236E+04   0.1525E+00
        2122  -0.1312E+04   0.1438E+00
        2123  -0.1292E+04   0.1325E+00
        2124  -0.1096E+04   0.1313E+00
        2125  -0.1164E+04   0.1487E+00
        2126  -0.1168E+04   0.1438E+00
        2127  -0.1232E+04   0.1350E+00
        2128  -0.1092E+04   0.1225E+00
        2129  -0.1116E+04   0.1100E+00
        2130  -0.1180E+04   0.1363E+00
        2131  -0.1168E+04   0.1338E+00
        2132  -0.1208E+04   0.1575E+00
        2133  -0.1152E+04   0.1375E+00
        2134  -0.1260E+04   0.1663E+00
        2135  -0.1356E+04   0.1138E+00
        2136  -0.1228E+04   0.1050E+00
        2137  -0.1212E+04   0.1363E+00
        2138  -0.1168E+04   0.1475E+00
        2139  -0.1280E+04   0.1787E+00
        2140  -0.1276E+04   0.1812E+00
        2141  -0.1088E+04   0.1625E+00
        2142  -0.1016E+04   0.1487E+00
        2143  -0.1112E+04   0.1087E+00
        2144  -0.1184E+04   0.8500E-01
        2145  -0.1256E+04   0.9500E-01
        2146  -0.1280E+04   0.1438E+00
        2147  -0.1280E+04   0.1212E+00
        2148  -0.1288E+04   0.1025E+00
        2149  -0.1288E+04   0.1475E+00
        2150  -0.1356E+04   0.1313E+00
        2151  -0.1344E+04   0.9875E-01
        2152  -0.1144E+04   0.6375E-01
        2153  -0.1168E+04   0.3500E-01
        2154  -0.1024E+04   0.3625E-01
        2155  -0.1092E+04   0.2500E-01
        2156  -0.1264E+04   0.3125E-01
        2157  -0.1248E+04   0.1250E-01
        2158  -0.1300E+04   0.1625E-01
        2159  -0.1300E+04   0.0000E+00
        2160  -0.1292E+04   0.3750E-02
        2161  -0.1264E+04   0.2500E-01
        2162  -0.1244E+04   0.1375E-01
        2163  -0.1308E+04   0.3125E-01
        2164  -0.1208E+04   0.6750E-01
        2165  -0.1296E+04   0.6250E-01
        2166  -0.1300E+04   0.7250E-01
        2167  -0.1252E+04   0.1237E+00
        2168  -0.1352E+04   0.9250E-01
        2169  -0.1284E+04   0.7750E-01
        2170  -0.1280E+04   0.6000E-01
        2171  -0.1260E+04   0.5125E-01
        2172  -0.1320E+04   0.1500E-01
        2173  -0.1192E+04   0.4375E-01
        2174  -0.1184E+04   0.5125E-01
        2175  -0.1076E+04   0.2375E-01
        2176  -0.1064E+04   0.2250E-01
        2177  -0.1228E+04   0.2625E-01
        2178  -0.1124E+04   0.4875E-01
        2179  -0.1160E+04   0.1250E-02
        2180  -0.1252E+04   0.3500E-01
        2181  -0.1232E+04   0.3250E-01
        2182  -0.1228E+04   0.3625E-01
        2183  -0.1228E+04   0.1500E-01
        2184  -0.1308E+04   0.5250E-01
        2185  -0.1284E+04   0.5875E-01
        2186  -0.1216E+04   0.4000E-01
        2187  -0.1272E+04   0.2500E-01
        2188  -0.1280E+04   0.1000E-01
        2189  -0.1196E+04   0.2625E-01
        2190  -0.1244E+04   0.3750E-01
        2191  -0.1244E+04   0.1050E+00
        2192  -0.1276E+04   0.8875E-01
        2193  -0.1172E+04   0.2500E-01
        2194  -0.1180E+04   0.6750E-01
        2195  -0.1288E+04   0.1062E+00
        2196  -0.1268E+04   0.1525E+00
        2197  -0.1360E+04   0.1237E+00
        2198  -0.1240E+04   0.1125E+00
        2199  -0.1216E+04   0.9250E-01
        2200  -0.1156E+04   0.3875E-01
        2201  -0.1144E+04   0.3750E-01
        2202  -0.1220E+04   0.6500E-01
        2203  -0.1204E+04   0.1313E+00
        2204  -0.1160E+04   0.1150E+00
        2205  -0.1164E+04   0.8625E-01
        2206  -0.1176E+04   0.6375E-01
        2207  -0.1260E+04   0.9500E-01
        2208  -0.1228E+04   0.9250E-01
        2209  -0.1140E+04   0.1250E+00
        2210  -0.1108E+04   0.1750E+00
        2211  -0.1196E+04   0.1575E+00
        2212  -0.1320E+04   0.1375E+00
        2213  -0.1332E+04   0.1075E+00
        2214  -0.1284E+04   0.7625E-01
        2215  -0.1308E+04   0.8000E-01
        2216  -0.1352E+04   0.1300E+00
        2217  -0.1264E+04   0.1087E+00
        2218  -0.1268E+04   0.1025E+00
        2219  -0.1332E+04   0.1000E+00
        2220  -0.1256E+04   0.9125E-01
        2221  -0.1228E+04   0.7000E-01
        2222  -0.1272E+04   0.3625E-01
        2223  -0.1340E+04   0.2500E-01
        2224  -0.1192E+04   0.4875E-01
        2225  -0.1216E+04   0.5125E-01
        2226  -0.1216E+04   0.3750E-01
        2227  -0.1248E+04   0.8250E-01
        2228  -0.1336E+04   0.4875E-01
        2229  -0.1244E+04   0.5750E-01
        2230  -0.1160E+04   0.6875E-01
        2231  -0.1156E+04   0.9375E-01
        2232  -0.1144E+04   0.7500E-01
        2233  -0.1164E+04   0.5000E-01
        2234  -0.1264E+04   0.4750E-01
        2235  -0.1308E+04   0.5375E-01
        2236  -0.1192E+04   0.1100E+00
        2237  -0.1328E+04   0.8875E-01
        2238  -0.1352E+04   0.1288E+00
        2239  -0.1372E+04   0.1000E+00
        2240  -0.1308E+04   0.1188E+00
        2241  -0.1344E+04   0.9625E-01
        2242  -0.1364E+04   0.1075E+00
        2243  -0.1356E+04   0.8500E-01
        2244  -0.1340E+04   0.8000E-01
        2245  -0.1312E+04   0.8875E-01
        2246  -0.1352E+04   0.1100E+00
        2247  -0.1260E+04   0.8250E-01
        2248  -0.1304E+04   0.1138E+00
        2249  -0.1372E+04   0.1175E+00
        2250  -0.1172E+04   0.9250E-01
        2251  -0.1168E+04   0.1225E+00
        2252  -0.1156E+04   0.1100E+00
        2253  -0.1204E+04   0.9750E-01
        2254  -0.1232E+04   0.9250E-01
        2255  -0.1096E+04   0.6500E-01
        2256  -0.1072E+04   0.1500E-01
        2257  -0.1224E+04   0.5000E-01
        2258  -0.1312E+04   0.1250E-01
        2259  -0.1168E+04   0.3375E-01
        2260  -0.1164E+04   0.1125E-01
        2261  -0.1092E+04   0.2875E-01
        2262  -0.1216E+04   0.2250E-01
        2263  -0.1320E+04   0.4375E-01
        2264  -0.1192E+04   0.2500E-01
        2265  -0.1196E+04   0.3875E-01
        2266  -0.1072E+04   0.2500E-02
        2267  -0.1108E+04   0.6500E-01
        2268  -0.1244E+04   0.6750E-01
        2269  -0.1288E+04   0.9125E-01
        2270  -0.1248E+04   0.1125E+00
        2271  -0.1096E+04   0.5000E-01
        2272  -0.1164E+04   0.6000E-01
        2273  -0.1208E+04   0.5000E-01
        2274  -0.1216E+04   0.1375E-01
        2275  -0.1260E+04   0.3625E-01
        2276  -0.1168E+04   0.3125E-01
        2277  -0.1168E+04   0.3875E-01
        2278  -0.1224E+04   0.7625E-01
        2279  -0.1244E+04   0.4000E-01
        2280  -0.1364E+04   0.2500E-02
        2281  -0.1224E+04   0.8750E-02
        2282  -0.1208E+04   0.6250E-02
        2283  -0.1156E+04   0.2625E-01
        2284  -0.1248E+04   0.4125E-01
        2285  -0.1268E+04   0.7000E-01
        2286  -0.1300E+04   0.7750E-01
        2287  -0.1244E+04   0.7500E-01
        2288  -0.1180E+04   0.1000E+00
        2289  -0.1220E+04   0.1138E+00
        2290  -0.1252E+04   0.8500E-01
        2291  -0.1312E+04   0.1500E+00
        2292  -0.1336E+04   0.1212E+00
        2293  -0.1364E+04   0.1100E+00
        2294  -0.1336E+04   0.7000E-01
        2295  -0.1348E+04   0.1150E+00
        2296  -0.1272E+04   0.1475E+00
        2297  -0.1220E+04   0.1263E+00
        2298  -0.1296E+04   0.1525E+00
        2299  -0.1236E+04   0.8875E-01
        2300  -0.1220E+04   0.2125E-01
        2301  -0.1368E+04   0.1150E+00
        2302  -0.1156E+04   0.3000E-01
        2303  -0.1252E+04   0.5125E-01
        2304  -0.1172E+04   0.3375E-01
        2305  -0.1204E+04   0.1875E-01
        2306  -0.1204E+04   0.2750E-01
        2307  -0.1108E+04   0.5125E-01
        2308  -0.1132E+04   0.5250E-01
        2309  -0.1100E+04   0.1100E+00
        2310  -0.1140E+04   0.1325E+00
        2311  -0.1248E+04   0.1350E+00
        2312  -0.1092E+04   0.1288E+00
        2313  -0.1156E+04   0.1013E+00
        2314  -0.1236E+04   0.1263E+00
        2315  -0.1288E+04   0.1338E+00
        2316  -0.1296E+04   0.1588E+00
        2317  -0.1224E+04   0.1775E+00
        2318  -0.1272E+04   0.1913E+00
        2319  -0.1268E+04   0.1988E+00
        2320  -0.1276E+04   0.1812E+00
        2321  -0.1296E+04   0.1950E+00
        2322  -0.1184E+04   0.1988E+00
        2323  -0.1228E+04   0.1787E+00
        2324  -0.1268E+04   0.1925E+00
        2325  -0.1192E+04   0.1350E+00
        2326  -0.1240E+04   0.1425E+00
        2327  -0.1080E+04   0.1000E+00
        2328  -0.1120E+04   0.1275E+00
        2329  -0.1040E+04   0.4250E-01
        2330  -0.1152E+04   0.7375E-01
        2331  -0.1124E+04   0.6250E-01
        2332  -0.1144E+04   0.6375E-01
        2333  -0.1204E+04   0.1175E+00
        2334  -0.1196E+04   0.1200E+00
        2335  -0.1236E+04   0.1450E+00
        2336  -0.1252E+04   0.1512E+00
        2337  -0.1172E+04   0.1125E+00
        2338  -0.1184E+04   0.1250E+00
        2339  -0.1308E+04   0.1562E+00
        2340  -0.1248E+04   0.1288E+00
        2341  -0.1320E+04   0.1638E+00
        2342  -0.1344E+04   0.1475E+00
        2343  -0.1288E+04   0.1487E+00
        2344  -0.1200E+04   0.1237E+00
        2345  -0.1304E+04   0.1025E+00
        2346  -0.1264E+04   0.1138E+00
        2347  -0.1224E+04   0.5625E-01
        2348  -0.1120E+04   0.9250E-01
        2349  -0.1192E+04   0.2500E-01
        2350  -0.1188E+04   0.1625E-01
        2351  -0.1272E+04   0.3875E-01
        2352  -0.1268E+04   0.6500E-01
        2353  -0.1192E+04   0.4375E-01
        2354  -0.1168E+04   0.1125E-01
        2355  -0.1160E+04   0.6125E-01
        2356  -0.1256E+04   0.6500E-01
        2357  -0.1080E+04   0.4000E-01
        2358  -0.1168E+04   0.5250E-01
        2359  -0.1184E+04   0.6500E-01
        2360  -0.1236E+04   0.1313E+00
        2361  -0.1392E+04   0.1338E+00
        2362  -0.1232E+04   0.1438E+00
        2363  -0.1260E+04   0.1787E+00
        2364  -0.1200E+04   0.1738E+00
        2365  -0.1296E+04   0.2137E+00
        2366  -0.1296E+04   0.1675E+00
        2367  -0.1232E+04   0.1475E+00
        2368  -0.1324E+04   0.1425E+00
        2369  -0.1268E+04   0.5750E-01
        2370  -0.1360E+04   0.8500E-01
        2371  -0.1336E+04   0.6125E-01
        2372  -0.1292E+04   0.8250E-01
        2373  -0.1328E+04   0.9750E-01
        2374  -0.1108E+04   0.4250E-01
        2375  -0.1144E+04   0.1050E+00
        2376  -0.1156E+04   0.1313E+00
        2377  -0.1072E+04   0.1013E+00
        2378  -0.1192E+04   0.1113E+00
        2379  -0.1148E+04   0.1462E+00
        2380  -0.1180E+04   0.1675E+00
        2381  -0.1300E+04   0.1325E+00
        2382  -0.1324E+04   0.1212E+00
        2383  -0.1252E+04   0.1138E+00
        2384  -0.1280E+04   0.1313E+00
        2385  -0.1336E+04   0.1413E+00
        2386  -0.1220E+04   0.1288E+00
        2387  -0.1208E+04   0.1275E+00
        2388  -0.1236E+04   0.9250E-01
        2389  -0.1224E+04   0.1150E+00
        2390  -0.1240E+04   0.7500E-01
        2391  -0.1276E+04   0.9500E-01
        2392  -0.1344E+04   0.8625E-01
        2393  -0.1392E+04   0.8750E-01
        2394  -0.1292E+04   0.6500E-01
        2395  -0.1180E+04   0.8625E-01
        2396  -0.1336E+04   0.8125E-01
        2397  -0.1312E+04   0.1000E-01
        2398  -0.1264E+04   0.4250E-01
        2399  -0.1360E+04   0.4500E-01
        2400  -0.1248E+04   0.1087E+00
        2401  -0.1304E+04   0.7000E-01
        2402  -0.1316E+04   0.7750E-01
        2403  -0.1260E+04   0.1237E+00
        2404  -0.1408E+04   0.8125E-01
        2405  -0.1248E+04   0.6000E-01
        2406  -0.1308E+04   0.3125E-01
        2407  -0.1272E+04   0.3750E-01
        2408  -0.1292E+04   0.2375E-01
        2409  -0.1208E+04   0.1375E-01
        2410  -0.1188E+04   0.3750E-02
        2411  -0.1184E+04   0.4000E-01
        2412  -0.1164E+04   0.7000E-01
        2413  -0.1256E+04   0.7875E-01
        2414  -0.1200E+04   0.6875E-01
        2415  -0.1156E+04   0.1212E+00
        2416  -0.1240E+04   0.9500E-01
        2417  -0.1200E+04   0.1200E+00
        2418  -0.1292E+04   0.9500E-01
        2419  -0.1212E+04   0.7750E-01
        2420  -0.1120E+04   0.4750E-01
        2421  -0.1272E+04   0.2125E-01
        2422  -0.1300E+04   0.5875E-01
        2423  -0.1364E+04   0.7500E-01
        2424  -0.1260E+04   0.7500E-02
        2425  -0.1192E+04   0.5000E-02
        2426  -0.1360E+04   0.5875E-01
        2427  -0.1412E+04   0.4625E-01
        2428  -0.1428E+04   0.4125E-01
        2429  -0.1412E+04   0.5625E-01
        2430  -0.1388E+04   0.4500E-01
        2431  -0.1384E+04   0.6250E-01
        2432  -0.1376E+04   0.1000E+00
        2433  -0.1376E+04   0.6000E-01
        2434  -0.1364E+04   0.8500E-01
        2435  -0.1388E+04   0.9250E-01
        2436  -0.1320E+04   0.8125E-01
        2437  -0.1416E+04   0.7250E-01
        2438  -0.1280E+04   0.8250E-01
        2439  -0.1352E+04   0.7750E-01
        2440  -0.1248E+04   0.4875E-01
        2441  -0.1252E+04   0.1000E-01
        2442  -0.1236E+04   0.4875E-01
        2443  -0.1252E+04   0.6125E-01
        2444  -0.1340E+04   0.9250E-01
        2445  -0.1336E+04   0.8875E-01
        2446  -0.1252E+04   0.5500E-01
        2447  -0.1360E+04   0.4375E-01
        2448  -0.1420E+04   0.6375E-01
        2449  -0.1404E+04   0.8750E-01
        2450  -0.1440E+04   0.1237E+00
        2451  -0.1136E+04   0.1550E+00
        2452  -0.1276E+04   0.1288E+00
        2453  -0.1284E+04   0.8250E-01
        2454  -0.1300E+04   0.1000E+00
        2455  -0.1328E+04   0.1025E+00
        2456  -0.1320E+04   0.9000E-01
        2457  -0.1388E+04   0.1250E-01
        2458  -0.1232E+04   0.1000E-01
        2459  -0.1316E+04   0.3125E-01
        2460  -0.1240E+04   0.7750E-01
        2461  -0.1268E+04   0.1212E+00
        2462  -0.1312E+04   0.1625E+00
        2463  -0.1204E+04   0.1050E+00
        2464  -0.1212E+04   0.6875E-01
        2465  -0.1256E+04   0.3875E-01
        2466  -0.1148E+04   0.4500E-01
        2467  -0.1248E+04   0.2625E-01
        2468  -0.1212E+04   0.1500E-01
        2469  -0.1200E+04   0.2250E-01
        2470  -0.1328E+04   0.5375E-01
        2471  -0.1396E+04   0.3875E-01
        2472  -0.1292E+04   0.2000E-01
        2473  -0.1136E+04   0.7500E-02
        2474  -0.1208E+04   0.6000E-01
        2475  -0.1296E+04   0.3750E-01
        2476  -0.1336E+04   0.6500E-01
        2477  -0.1248E+04   0.5250E-01
        2478  -0.1156E+04   0.3500E-01
        2479  -0.1128E+04   0.1250E-01
        2480  -0.1196E+04   0.9250E-01
        2481  -0.1220E+04   0.5875E-01
        2482  -0.1132E+04   0.5375E-01
        2483  -0.1140E+04   0.6875E-01
        2484  -0.1352E+04   0.7875E-01
        2485  -0.1384E+04   0.7875E-01
        2486  -0.1464E+04   0.6375E-01
        2487  -0.1428E+04   0.6250E-01
        2488  -0.1312E+04   0.4000E-01
        2489  -0.1300E+04   0.4000E-01
        2490  -0.1332E+04   0.2125E-01
        2491  -0.1280E+04   0.1625E-01
        2492  -0.1248E+04   0.0000E+00
        2493  -0.1324E+04   0.6250E-01
        2494  -0.1328E+04   0.2750E-01
        2495  -0.1312E+04   0.8750E-02
        2496  -0.1308E+04   0.5000E-01
        2497  -0.1308E+04   0.7000E-01
        2498  -0.1212E+04   0.6500E-01
        2499  -0.1220E+04   0.7250E-01
        2500  -0.1256E+04   0.6250E-01
        2501  -0.1300E+04   0.8750E-01
        2502  -0.1344E+04   0.1250E+00
        2503  -0.1324E+04   0.1300E+00
        2504  -0.1300E+04   0.9500E-01
        2505  -0.1460E+04   0.8375E-01
        2506  -0.1412E+04   0.4750E-01
        2507  -0.1496E+04   0.2000E-01
        2508  -0.1356E+04   0.2625E-01
        2509  -0.1348E+04   0.1000E-01
        2510  -0.1332E+04   0.2250E-01
        2511  -0.1268E+04   0.1000E-01
        2512  -0.1440E+04   0.5000E-01
        2513  -0.1288E+04   0.3750E-01
        2514  -0.1248E+04   0.3875E-01
        2515  -0.1240E+04   0.3250E-01
        2516  -0.1304E+04   0.7000E-01
        2517  -0.1260E+04   0.3000E-01
        2518  -0.1228E+04   0.5000E-02
        2519  -0.1280E+04   0.1250E-02
        2520  -0.1372E+04   0.8750E-02
        2521  -0.1280E+04   0.1125E-01
        2522  -0.1420E+04   0.4125E-01
        2523  -0.1440E+04   0.3375E-01
        2524  -0.1344E+04   0.7000E-01
        2525  -0.1340E+04   0.6000E-01
        2526  -0.1356E+04   0.3250E-01
        2527  -0.1376E+04   0.4500E-01
        2528  -0.1324E+04   0.4750E-01
        2529  -0.1172E+04   0.2500E-02
        2530  -0.1300E+04   0.3250E-01
        2531  -0.1168E+04   0.2125E-01
        2532  -0.1204E+04   0.1625E-01
        2533  -0.1244E+04   0.3375E-01
        2534  -0.1244E+04   0.3750E-02
        2535  -0.1300E+04   0.2500E-01
        2536  -0.1300E+04   0.6250E-01
        2537  -0.1320E+04   0.2375E-01
        2538  -0.1232E+04   0.3750E-01
        2539  -0.1236E+04   0.8875E-01
        2540  -0.1208E+04   0.7625E-01
        2541  -0.1344E+04   0.8500E-01
        2542  -0.1448E+04   0.3750E-01
        2543  -0.1360E+04   0.4500E-01
        2544  -0.1196E+04   0.4625E-01
        2545  -0.1248E+04   0.5000E-02
        2546  -0.1252E+04   0.1250E-02
        2547  -0.1192E+04   0.3375E-01
